Customer_ID,Cust_Full_Name,Cust_Address,Cust_Email,Cust_Phone_Number
C9544,Julia Davis,"560 Cedar Ln, San Diego, AZ 90001",julia9544@customer.com,323-517-7262
C9545,Scott Thomas,"768 Cedar Ln, Dallas, TX 78201",scott9545@customer.com,512-926-3116
C9546,Grace Sanchez,"5958 Elm St, Philadelphia, TX 90001",grace9546@customer.com,323-884-3070
C9547,Dennis Williams,"9156 Washington St, New York, AZ 85001",dennis9547@customer.com,602-426-6071
C9548,Evelyn Perez,"9825 Main St, Dallas, TX 92101",evelyn9548@customer.com,619-577-7229
C9549,Gregory Roberts,"3070 Sunset Rd, New York, CA 78201",gregory9549@customer.com,718-966-4375
C9550,Anna Smith,"9381 Lakeview Dr, Houston, CA 60601",anna9550@customer.com,312-517-2559
C9551,Walter Scott,"8327 Lakeview Dr, Phoenix, IL 95101",walter9551@customer.com,408-683-3612
C9552,Rose Thompson,"3971 Elm St, Chicago, TX 85001",rose9552@customer.com,602-159-4602
C9553,Patrick Robinson,"5672 Maple Dr, Los Angeles, TX 85001",patrick9553@customer.com,602-106-7286
C9554,Judith Green,"6306 Washington St, San Antonio, CA 19101",judith9554@customer.com,215-270-1205
C9555,Henry Wright,"9086 Lakeview Dr, San Diego, AZ 78201",henry9555@customer.com,512-275-2310
C9556,Christina Hall,"5397 Park Blvd, New York, PA 92101",christina9556@customer.com,619-652-8233
C9557,Douglas White,"2963 Maple Dr, Houston, TX 19101",douglas9557@customer.com,215-549-7745
C9558,Maria Rodriguez,"7383 Cedar Ln, San Diego, CA 10001",maria9558@customer.com,212-283-7131
C9559,Harold Clark,"3767 Main St, San Jose, AZ 77001",harold9559@customer.com,713-596-7225
C9560,Nicole Lee,"9819 Main St, Philadelphia, TX 60601",nicole9560@customer.com,312-699-6206
C9561,Alexander Brown,"2847 Broadway, Houston, NY 95101",alexander9561@customer.com,408-384-7153
C9562,Megan Harris,"9754 Elm St, Dallas, CA 60601",megan9562@customer.com,312-968-2959
C9563,Samuel Lopez,"3966 Park Blvd, San Diego, CA 10001",samuel9563@customer.com,212-778-5592
C9564,Dorothy Thompson,"338 Highland Ave, Philadelphia, IL 10001",dorothy9564@customer.com,212-822-4647
C9565,Frank Rivera,"5723 Washington St, Dallas, CA 85001",frank9565@customer.com,602-523-1329
C9566,Sophia Allen,"6338 Main St, San Antonio, PA 85001",sophia9566@customer.com,602-683-6518
C9567,Lawrence Wright,"513 Broadway, Phoenix, AZ 78201",lawrence9567@customer.com,415-942-9105
C9568,Alice King,"593 Cedar Ln, New York, CA 92101",alice9568@customer.com,619-501-8386
C9569,Arthur Sanchez,"1428 Park Blvd, Chicago, CA 95101",arthur9569@customer.com,408-723-7338
C9570,Ruth Anderson,"7596 Elm St, Phoenix, PA 75201",ruth9570@customer.com,646-929-7400
C9571,Philip Carter,"9613 Main St, Philadelphia, TX 60601",philip9571@customer.com,312-573-9958
C9572,Diana Gomez,"1778 Broadway, San Jose, CA 95101",diana9572@customer.com,408-585-7568
C9573,Roger Thomas,"5725 Highland Ave, Houston, TX 75201",roger9573@customer.com,512-930-7172
C9574,Natalie Harris,"5626 Sunset Rd, Chicago, TX 77001",natalie9574@customer.com,713-916-4790
C9575,Benjamin Adams,"527 Elm St, San Jose, TX 75201",benjamin9575@customer.com,305-292-1396
C9576,Virginia Brown,"2777 Lakeview Dr, New York, PA 92101",virginia9576@customer.com,619-564-8786
C9577,Bruce Lee,"4283 Broadway, Dallas, NY 77001",bruce9577@customer.com,713-423-2233
C9578,Madison Rodriguez,"8210 Sunset Rd, Dallas, TX 19101",madison9578@customer.com,215-126-6327
C9579,Adam White,"5697 Main St, San Jose, TX 92101",adam9579@customer.com,619-636-8862
C9580,Abigail Gonzalez,"4301 Maple Dr, Philadelphia, TX 90001",abigail9580@customer.com,323-542-2041
C9581,Gerald Miller,"8159 Broadway, San Diego, TX 95101",gerald9581@customer.com,408-774-2257
C9582,Lauren Nguyen,"5449 Sunset Rd, San Antonio, PA 75201",lauren9582@customer.com,718-930-1787
C9583,Keith Adams,"5509 Broadway, San Diego, AZ 19101",keith9583@customer.com,215-427-3924
C9584,Isabella Gomez,"488 Broadway, Dallas, PA 75201",isabella9584@customer.com,512-240-3326
C9585,Terry Robinson,"9904 Sunset Rd, San Antonio, TX 85001",terry9585@customer.com,602-731-1646
C9586,Jane Roberts,"2987 Cedar Ln, Phoenix, CA 19101",jane9586@customer.com,215-320-3361
C9587,Wayne King,"7629 Highland Ave, New York, CA 75201",wayne9587@customer.com,646-390-3215
C9588,Amy Lewis,"5895 Main St, New York, PA 60601",amy9588@customer.com,312-504-4054
C9589,Ralph Johnson,"1721 Main St, San Antonio, TX 75201",ralph9589@customer.com,646-467-5023
C9590,Cynthia Miller,"1455 Elm St, Houston, AZ 90001",cynthia9590@customer.com,323-896-4834
C9591,Smith King,"8456 Sunset Rd, Houston, TX 10001",smith9591@customer.com,212-913-7898
C9592,Johnson Sanchez,"4817 Washington St, San Antonio, CA 95101",johnson9592@customer.com,408-774-5791
C9593,Williams Anderson,"2040 Sunset Rd, New York, TX 92101",williams9593@customer.com,619-169-9721
C9594,Brown Smith,"1775 Maple Dr, Philadelphia, CA 92101",brown9594@customer.com,619-653-5048
C9595,Jones Johnson,"8870 Broadway, San Jose, CA 60601",jones9595@customer.com,312-426-1274
C9596,Garcia Thomas,"8024 Highland Ave, Los Angeles, CA 90001",garcia9596@customer.com,323-127-8903
C9597,Miller Harris,"4445 Broadway, New York, CA 77001",miller9597@customer.com,713-850-3461
C9598,Davis Lopez,"6821 Main St, San Diego, TX 19101",davis9598@customer.com,215-553-8598
C9599,Rodriguez Hill,"4965 Park Blvd, Phoenix, TX 19101",rodriguez9599@customer.com,215-476-6006
C9600,Martinez Mitchell,"9201 Lakeview Dr, Houston, TX 90001",martinez9600@customer.com,323-119-3285
C9601,Hernandez Anderson,"279 Broadway, Phoenix, CA 10001",hernandez9601@customer.com,212-687-1013
C9602,Lopez Gomez,"8547 Highland Ave, Philadelphia, CA 75201",lopez9602@customer.com,512-528-9068
C9603,Gonzalez Allen,"207 Broadway, Los Angeles, CA 90001",gonzalez9603@customer.com,323-412-7388
C9604,Wilson Allen,"2637 Maple Dr, San Jose, CA 92101",wilson9604@customer.com,619-279-7697
C9605,Anderson Brown,"4702 Maple Dr, San Antonio, IL 19101",anderson9605@customer.com,215-544-9920
C9606,Thomas King,"1970 Washington St, Phoenix, CA 92101",thomas9606@customer.com,619-908-8938
C9607,Taylor Nguyen,"1554 Main St, Philadelphia, TX 90001",taylor9607@customer.com,323-396-1522
C9608,Moore Hill,"8573 Main St, San Diego, PA 92101",moore9608@customer.com,619-330-5649
C9609,Jackson Mitchell,"5475 Elm St, Chicago, AZ 19101",jackson9609@customer.com,215-958-9954
C9610,Martin Davis,"9184 Main St, Houston, PA 10001",martin9610@customer.com,212-186-6489
C9611,Peter Martin,"4874 Cedar Ln, New York, CA 75201",peter9611@customer.com,718-326-4598
C9612,Victoria Garcia,"698 Broadway, San Antonio, TX 19101",victoria9612@customer.com,215-993-3932
C9613,Raymond Robinson,"1591 Highland Ave, Dallas, AZ 85001",raymond9613@customer.com,602-804-8875
C9614,Julia Smith,"3463 Broadway, New York, IL 60601",julia9614@customer.com,312-835-7453
C9615,Scott Torres,"5866 Main St, Dallas, IL 10001",scott9615@customer.com,212-191-9039
C9616,Grace Lee,"3712 Lakeview Dr, San Diego, TX 85001",grace9616@customer.com,602-765-1524
C9617,Dennis Baker,"4639 Elm St, New York, PA 75201",dennis9617@customer.com,646-654-7558
C9618,Evelyn Flores,"7234 Highland Ave, Philadelphia, TX 90001",evelyn9618@customer.com,323-664-4036
C9619,Gregory Torres,"5201 Lakeview Dr, San Jose, TX 78201",gregory9619@customer.com,512-440-1572
C9620,Anna Davis,"2479 Main St, New York, CA 85001",anna9620@customer.com,602-376-1339
C9621,Walter Walker,"6822 Elm St, San Diego, CA 75201",walter9621@customer.com,512-251-7678
C9622,Rose Brown,"6586 Highland Ave, New York, TX 90001",rose9622@customer.com,323-925-4241
C9623,Patrick Carter,"2290 Main St, Chicago, CA 75201",patrick9623@customer.com,718-800-2440
C9624,Judith Gonzalez,"1237 Washington St, San Antonio, TX 77001",judith9624@customer.com,713-409-6217
C9625,Henry Thompson,"6468 Broadway, Los Angeles, AZ 92101",henry9625@customer.com,619-981-8508
C9626,Christina Brown,"2480 Highland Ave, San Jose, NY 19101",christina9626@customer.com,215-554-9550
C9627,Douglas Young,"7751 Cedar Ln, Los Angeles, IL 92101",douglas9627@customer.com,619-305-3155
C9628,Maria Scott,"1795 Broadway, Phoenix, CA 19101",maria9628@customer.com,215-335-3421
C9629,Harold Roberts,"9203 Washington St, San Diego, PA 90001",harold9629@customer.com,323-528-6645
C9630,Nicole Davis,"240 Washington St, New York, CA 95101",nicole9630@customer.com,408-165-6675
C9631,Alexander Young,"4967 Cedar Ln, Houston, PA 75201",alexander9631@customer.com,646-314-4028
C9632,Megan Roberts,"358 Lakeview Dr, Chicago, TX 77001",megan9632@customer.com,713-558-3445
C9633,Samuel White,"1477 Park Blvd, San Jose, NY 85001",samuel9633@customer.com,602-765-8601
C9634,Dorothy Robinson,"6908 Main St, New York, PA 77001",dorothy9634@customer.com,713-912-9760
C9635,Frank Brown,"7428 Broadway, Phoenix, TX 78201",frank9635@customer.com,305-693-5072
C9636,Sophia Mitchell,"4850 Highland Ave, Los Angeles, CA 78201",sophia9636@customer.com,305-276-8690
C9637,Lawrence Martinez,"5721 Park Blvd, Houston, CA 19101",lawrence9637@customer.com,215-811-5184
C9638,Alice Jones,"4207 Sunset Rd, Phoenix, IL 75201",alice9638@customer.com,512-318-6910
C9639,Arthur Hernandez,"317 Broadway, San Diego, TX 85001",arthur9639@customer.com,602-945-7828
C9640,Ruth Davis,"5366 Park Blvd, Philadelphia, TX 19101",ruth9640@customer.com,215-626-3827
C9641,Philip Martin,"9294 Lakeview Dr, Dallas, AZ 77001",philip9641@customer.com,713-154-3309
C9642,Diana Lee,"8654 Main St, Dallas, CA 95101",diana9642@customer.com,408-201-2793
C9643,Roger Hernandez,"2495 Lakeview Dr, San Diego, IL 85001",roger9643@customer.com,602-419-4521
C9644,Natalie Ramirez,"2137 Maple Dr, San Diego, TX 75201",natalie9644@customer.com,718-585-4250
C9645,Benjamin Adams,"7539 Cedar Ln, San Diego, PA 75201",benjamin9645@customer.com,718-992-1778
C9646,Virginia Robinson,"7630 Lakeview Dr, San Diego, AZ 19101",virginia9646@customer.com,215-116-8525
C9647,Bruce Lee,"822 Broadway, San Diego, CA 90001",bruce9647@customer.com,323-130-3163
C9648,Madison Martin,"587 Broadway, Chicago, NY 19101",madison9648@customer.com,215-576-9816
C9649,Adam Lewis,"6637 Cedar Ln, Phoenix, IL 92101",adam9649@customer.com,619-725-6846
C9650,Abigail Young,"5613 Elm St, San Antonio, TX 85001",abigail9650@customer.com,602-925-2372
C9651,Gerald Sanchez,"4365 Elm St, Philadelphia, CA 90001",gerald9651@customer.com,323-459-3119
C9652,Lauren Lewis,"6027 Highland Ave, San Jose, PA 75201",lauren9652@customer.com,718-493-8042
C9653,Keith Carter,"9216 Cedar Ln, Phoenix, CA 78201",keith9653@customer.com,718-432-4976
C9654,Isabella King,"6594 Maple Dr, Dallas, TX 78201",isabella9654@customer.com,718-820-2790
C9655,Terry Thompson,"7929 Park Blvd, San Antonio, CA 90001",terry9655@customer.com,323-554-5437
C9656,Jane Campbell,"1125 Sunset Rd, San Jose, CA 77001",jane9656@customer.com,713-579-9118
C9657,Wayne Davis,"3697 Cedar Ln, Los Angeles, CA 75201",wayne9657@customer.com,305-892-6500
C9658,Amy Harris,"9881 Park Blvd, Houston, CA 75201",amy9658@customer.com,718-459-4007
C9659,Ralph Rodriguez,"9036 Sunset Rd, San Jose, AZ 95101",ralph9659@customer.com,408-494-2944
C9660,Cynthia Jones,"8822 Highland Ave, Houston, TX 60601",cynthia9660@customer.com,312-323-6579
C9661,Smith Jones,"5135 Lakeview Dr, Phoenix, CA 85001",smith9661@customer.com,602-516-6706
C9662,Johnson Wright,"8149 Washington St, Los Angeles, IL 90001",johnson9662@customer.com,323-687-2310
C9663,Williams Jackson,"8474 Washington St, New York, TX 92101",williams9663@customer.com,619-771-4239
C9664,Brown Martinez,"2188 Washington St, San Diego, TX 92101",brown9664@customer.com,619-532-5145
C9665,Jones Smith,"2567 Washington St, Philadelphia, TX 60601",jones9665@customer.com,312-534-8745
C9666,Garcia Torres,"6954 Maple Dr, Chicago, CA 78201",garcia9666@customer.com,718-133-3562
C9667,Miller Brown,"210 Lakeview Dr, Phoenix, CA 95101",miller9667@customer.com,408-792-8423
C9668,Davis Torres,"5832 Cedar Ln, San Antonio, CA 77001",davis9668@customer.com,713-767-2903
C9669,Rodriguez Lewis,"3870 Cedar Ln, Philadelphia, AZ 10001",rodriguez9669@customer.com,212-628-1564
C9670,Martinez Hernandez,"1653 Washington St, Houston, TX 85001",martinez9670@customer.com,602-530-5175
C9671,Hernandez White,"1248 Sunset Rd, Houston, CA 60601",hernandez9671@customer.com,312-660-4973
C9672,Lopez Lopez,"3021 Lakeview Dr, Philadelphia, TX 92101",lopez9672@customer.com,619-377-3793
C9673,Gonzalez Hall,"9540 Main St, San Antonio, TX 95101",gonzalez9673@customer.com,408-828-1961
C9674,Wilson Anderson,"4340 Maple Dr, San Antonio, NY 60601",wilson9674@customer.com,312-361-2069
C9675,Anderson Rivera,"1161 Washington St, San Antonio, TX 10001",anderson9675@customer.com,212-590-1017
C9676,Thomas Allen,"598 Sunset Rd, Chicago, CA 19101",thomas9676@customer.com,215-770-1892
C9677,Taylor Ramirez,"6877 Main St, Chicago, TX 85001",taylor9677@customer.com,602-321-5818
C9678,Moore Martin,"3710 Maple Dr, New York, NY 77001",moore9678@customer.com,713-977-5454
C9679,Jackson Rodriguez,"2482 Broadway, New York, PA 92101",jackson9679@customer.com,619-382-9891
C9680,Martin Nguyen,"1985 Highland Ave, New York, TX 10001",martin9680@customer.com,212-265-3517
C9681,Peter Thomas,"5543 Elm St, Dallas, PA 92101",peter9681@customer.com,619-791-1350
C9682,Victoria Thompson,"1294 Park Blvd, Los Angeles, TX 95101",victoria9682@customer.com,408-864-1998
C9683,Raymond Nelson,"8978 Broadway, Phoenix, TX 92101",raymond9683@customer.com,619-854-6627
C9684,Julia Adams,"3175 Washington St, Los Angeles, IL 90001",julia9684@customer.com,323-548-6376
C9685,Scott Jackson,"7225 Lakeview Dr, San Diego, CA 90001",scott9685@customer.com,323-520-4928
C9686,Grace Lewis,"8374 Elm St, San Jose, CA 90001",grace9686@customer.com,323-412-1105
C9687,Dennis Gonzalez,"3217 Cedar Ln, San Jose, TX 10001",dennis9687@customer.com,212-699-2274
C9688,Evelyn Scott,"2828 Elm St, New York, TX 78201",evelyn9688@customer.com,718-486-9961
C9689,Gregory Hall,"4726 Lakeview Dr, San Jose, TX 85001",gregory9689@customer.com,602-550-4677
C9690,Anna Smith,"178 Cedar Ln, San Antonio, CA 92101",anna9690@customer.com,619-597-4339
C9691,Walter Taylor,"4638 Lakeview Dr, San Antonio, CA 60601",walter9691@customer.com,312-189-9259
C9692,Rose Walker,"188 Highland Ave, Los Angeles, CA 75201",rose9692@customer.com,305-249-3666
C9693,Patrick Young,"7975 Park Blvd, San Diego, CA 78201",patrick9693@customer.com,415-203-4944
C9694,Judith Harris,"2763 Park Blvd, Dallas, CA 90001",judith9694@customer.com,323-198-6044
C9695,Henry Robinson,"3784 Elm St, Chicago, CA 92101",henry9695@customer.com,619-114-3667
C9696,Christina Robinson,"7031 Lakeview Dr, Phoenix, IL 19101",christina9696@customer.com,215-912-4497
C9697,Douglas Gomez,"9421 Elm St, Phoenix, IL 92101",douglas9697@customer.com,619-529-3842
C9698,Maria Perez,"6360 Lakeview Dr, Los Angeles, TX 75201",maria9698@customer.com,512-294-6868
C9699,Harold Lewis,"3119 Park Blvd, Phoenix, IL 95101",harold9699@customer.com,408-844-2561
C9700,Nicole Thompson,"8694 Main St, Houston, TX 77001",nicole9700@customer.com,713-979-1993
C9701,Alexander Williams,"5583 Maple Dr, Houston, PA 90001",alexander9701@customer.com,323-486-7276
C9702,Megan Campbell,"9557 Main St, Dallas, TX 78201",megan9702@customer.com,305-696-9308
C9703,Samuel Scott,"8631 Broadway, San Diego, AZ 92101",samuel9703@customer.com,619-701-7270
C9704,Dorothy Miller,"4321 Cedar Ln, San Antonio, CA 60601",dorothy9704@customer.com,312-599-9628
C9705,Frank Hernandez,"4758 Lakeview Dr, Houston, NY 77001",frank9705@customer.com,713-727-1304
C9706,Sophia Green,"3285 Broadway, Houston, NY 60601",sophia9706@customer.com,312-667-6335
C9707,Lawrence White,"4693 Maple Dr, San Diego, IL 92101",lawrence9707@customer.com,619-118-6186
C9708,Alice Harris,"6220 Park Blvd, Dallas, TX 90001",alice9708@customer.com,323-377-2863
C9709,Arthur Rivera,"5546 Park Blvd, Philadelphia, NY 77001",arthur9709@customer.com,713-944-2870
C9710,Ruth Nguyen,"3462 Elm St, San Antonio, PA 77001",ruth9710@customer.com,713-275-2468
C9711,Philip Jones,"4463 Broadway, Dallas, CA 92101",philip9711@customer.com,619-555-9945
C9712,Diana Lopez,"6425 Lakeview Dr, Los Angeles, CA 19101",diana9712@customer.com,215-224-8461
C9713,Roger Mitchell,"3768 Main St, New York, TX 77001",roger9713@customer.com,713-785-2801
C9714,Natalie Perez,"8248 Park Blvd, New York, NY 90001",natalie9714@customer.com,323-296-4873
C9715,Benjamin Perez,"512 Elm St, San Jose, TX 78201",benjamin9715@customer.com,512-273-9256
C9716,Virginia Brown,"1347 Main St, Philadelphia, CA 85001",virginia9716@customer.com,602-957-7723
C9717,Bruce White,"7585 Main St, San Antonio, CA 90001",bruce9717@customer.com,323-547-1177
C9718,Madison Baker,"1420 Highland Ave, San Diego, TX 77001",madison9718@customer.com,713-114-9412
C9719,Adam Allen,"6346 Broadway, San Diego, IL 92101",adam9719@customer.com,619-664-9308
C9720,Abigail Martin,"9690 Sunset Rd, Houston, AZ 77001",abigail9720@customer.com,713-733-8723
C9721,Gerald Baker,"1842 Broadway, San Jose, IL 95101",gerald9721@customer.com,408-557-8951
C9722,Lauren Thomas,"6624 Main St, New York, TX 10001",lauren9722@customer.com,212-360-1106
C9723,Keith Rodriguez,"7479 Broadway, Dallas, CA 77001",keith9723@customer.com,713-140-5173
C9724,Isabella Davis,"8872 Broadway, Phoenix, TX 95101",isabella9724@customer.com,408-112-5245
C9725,Terry Campbell,"2675 Park Blvd, Philadelphia, TX 77001",terry9725@customer.com,713-439-5931
C9726,Jane Thompson,"2248 Sunset Rd, Chicago, AZ 77001",jane9726@customer.com,713-744-5837
C9727,Wayne Williams,"1710 Maple Dr, Philadelphia, NY 92101",wayne9727@customer.com,619-310-1524
C9728,Amy Gonzalez,"4114 Lakeview Dr, Dallas, CA 78201",amy9728@customer.com,305-717-2025
C9729,Ralph Rivera,"7001 Maple Dr, San Jose, AZ 77001",ralph9729@customer.com,713-891-7705
C9730,Cynthia Green,"8968 Cedar Ln, Philadelphia, CA 60601",cynthia9730@customer.com,312-124-3868
C9731,Smith King,"4691 Elm St, San Jose, CA 19101",smith9731@customer.com,215-940-3987
C9732,Johnson Hill,"6179 Main St, New York, CA 85001",johnson9732@customer.com,602-602-5919
C9733,Williams Jackson,"7529 Main St, San Jose, PA 90001",williams9733@customer.com,323-393-4530
C9734,Brown Jackson,"5940 Elm St, San Jose, CA 95101",brown9734@customer.com,408-360-2132
C9735,Jones Garcia,"5113 Sunset Rd, Phoenix, CA 78201",jones9735@customer.com,646-773-7539
C9736,Garcia Anderson,"6275 Highland Ave, Philadelphia, TX 10001",garcia9736@customer.com,212-263-5728
C9737,Miller Lee,"7341 Highland Ave, San Diego, NY 75201",miller9737@customer.com,512-622-4834
C9738,Davis Harris,"8047 Cedar Ln, Chicago, IL 10001",davis9738@customer.com,212-721-2172
C9739,Rodriguez Ramirez,"3000 Elm St, Dallas, TX 90001",rodriguez9739@customer.com,323-405-5502
C9740,Martinez Nelson,"2671 Lakeview Dr, Dallas, TX 90001",martinez9740@customer.com,323-216-3334
C9741,Hernandez Young,"238 Maple Dr, San Jose, IL 75201",hernandez9741@customer.com,415-720-1485
C9742,Lopez Hernandez,"1789 Main St, Philadelphia, CA 90001",lopez9742@customer.com,323-980-1126
C9743,Gonzalez Lewis,"6546 Sunset Rd, Los Angeles, IL 19101",gonzalez9743@customer.com,215-763-8477
C9744,Wilson Moore,"3897 Park Blvd, San Jose, CA 85001",wilson9744@customer.com,602-922-1390
C9745,Anderson Brown,"3512 Park Blvd, Phoenix, AZ 92101",anderson9745@customer.com,619-244-8248
